index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2024-01-01T00:00:00+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2024-01-01T00:00:00+00:00,NVDA,sell,1.000000,137.8667,137.87,0.0689,137.80,8.2114
2,2024-01-01T00:00:00+00:00,GOOG,sell,26.877316,100.0917,2690.20,1.3451,2688.85,14.5906
3,2024-01-01T02:00:00+00:00,NVDA,buy,1.000000,145.9529,145.95,0.0730,-146.03,94.9573
4,2024-01-01T02:00:00+00:00,GOOG,sell,25.412083,100.0673,2542.92,1.2715,2541.65,14.3686
5,2024-01-01T04:00:00+00:00,MSFT,sell,1.000000,194.9470,194.95,0.0975,194.85,51.6958
6,2024-01-01T04:00:00+00:00,GOOG,buy,52.289399,101.5180,5308.31,2.6542,-5310.97,30.1859
7,2024-01-01T04:00:00+00:00,GOOG,buy,0.000000,102.5164,0.00,0.0000,-0.00,30.1832
8,2024-01-01T04:00:00+00:00,GOOG,buy,22.832053,102.5164,2340.66,1.1703,-2341.83,30.1844
9,2024-01-01T06:00:00+00:00,GOOG,sell,22.832053,104.7402,2391.43,1.1957,2390.24,13.7893
10,2024-01-01T06:00:00+00:00,MSFT,buy,1.000000,192.3559,192.36,0.0962,-192.45,10.7173
11,2024-01-01T08:00:00+00:00,GOOG,buy,24.702894,106.4490,2629.60,1.3148,-2630.91,12.2881
12,2024-01-01T10:00:00+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
13,2024-01-01T10:00:00+00:00,GOOG,sell,24.702894,106.7473,2636.97,1.3185,2635.65,17.9343
14,2024-01-01T10:00:00+00:00,GOOG,sell,0.000000,106.1581,0.00,0.0000,0.00,17.9330
15,2024-01-01T10:00:00+00:00,GOOG,sell,1.000000,106.1580,106.16,0.0531,106.10,17.9330
16,2024-01-01T12:00:00+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
17,2024-01-01T14:00:00+00:00,GOOG,buy,1.000000,107.7838,107.78,0.0539,-107.84,20.9414
18,2024-01-01T16:00:00+00:00,MSFT,sell,1.000000,193.2700,193.27,0.0966,193.17,65.2964
19,2024-01-01T16:00:00+00:00,GOOG,sell,1.000000,104.5266,104.53,0.0523,104.47,19.3857
20,2024-01-01T20:00:00+00:00,GOOG,buy,1.000000,105.6136,105.61,0.0528,-105.67,9.7324
21,2024-01-01T20:00:00+00:00,MSFT,buy,1.000000,215.4872,215.49,0.1077,-215.59,25.4573
22,2024-01-01T22:00:00+00:00,GOOG,sell,1.000000,104.0004,104.00,0.0520,103.95,22.7014
23,2024-01-02T00:00:00+00:00,MSFT,sell,1.000000,212.3296,212.33,0.1062,212.22,31.9415
24,2024-01-02T02:00:00+00:00,GOOG,buy,1.000000,107.1188,107.12,0.0536,-107.17,41.2970
25,2024-01-02T04:00:00+00:00,MSFT,buy,1.000000,239.9409,239.94,0.1200,-240.06,104.4747
26,2024-01-02T08:00:00+00:00,MSFT,sell,1.000000,227.0338,227.03,0.1135,226.92,38.8836
27,2024-01-02T12:00:00+00:00,MSFT,buy,1.000000,231.2634,231.26,0.1156,-231.38,7.5056
28,2024-01-02T14:00:00+00:00,MSFT,sell,1.000000,226.0233,226.02,0.1130,225.91,54.8554
