index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,25.980000,208.1229,5407.03,2.7035,-5409.74,32.9201
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,1.000000,137.8667,137.87,0.0689,137.80,8.2114
2,2025-02-20T22:53:14.669196+00:00,AAPL,sell,17.958103,218.5984,3925.61,1.9628,3923.65,7.3855
3,2025-02-21T00:53:14.669196+00:00,NVDA,buy,1.000000,145.9529,145.95,0.0730,-146.03,94.9573
4,2025-02-21T00:53:14.669196+00:00,AAPL,buy,17.958103,210.4800,3779.82,1.8899,-3781.71,24.6666
5,2025-02-21T00:53:14.669196+00:00,MSFT,buy,23.796296,205.5080,4890.33,2.4452,-4892.78,38.9834
6,2025-02-21T00:53:14.669196+00:00,AAPL,sell,17.671682,208.8236,3690.26,1.8451,3688.42,24.6666
7,2025-02-21T02:53:14.669196+00:00,AAPL,buy,17.671682,210.6000,3721.66,1.8608,-3723.52,55.9933
8,2025-02-21T02:53:14.669196+00:00,MSFT,buy,16.782404,201.8280,3387.16,1.6936,-3388.85,51.6973
9,2025-02-21T02:53:14.669196+00:00,AAPL,sell,12.722778,206.6464,2629.12,1.3146,2627.80,55.9928
10,2025-02-21T04:53:14.669196+00:00,MSFT,sell,66.558700,191.7800,12764.63,6.3823,12758.25,10.7236
11,2025-02-21T04:53:14.669196+00:00,AAPL,buy,12.722779,201.2450,2560.40,1.2802,-2561.68,36.4928
12,2025-02-21T04:53:14.669196+00:00,AAPL,buy,1.000000,203.6705,203.67,0.1018,-203.77,36.4916
13,2025-02-21T06:53:14.669196+00:00,AAPL,sell,1.000000,199.8700,199.87,0.0999,199.77,33.0196
14,2025-02-21T08:53:14.669196+00:00,AAPL,buy,1.000000,198.3460,198.35,0.0992,-198.45,49.9576
15,2025-02-21T10:53:14.669196+00:00,AAPL,sell,1.000000,197.0600,197.06,0.0985,196.96,72.6236
16,2025-02-21T10:53:14.669196+00:00,AAPL,sell,12.143093,192.2238,2334.19,1.1671,2333.02,72.6246
17,2025-02-21T12:53:14.669196+00:00,AAPL,buy,12.143093,192.2200,2334.15,1.1671,-2335.31,12.3654
18,2025-02-21T12:53:14.669196+00:00,AAPL,sell,11.802623,191.5329,2260.59,1.1303,2259.46,12.3654
19,2025-02-22T14:53:14.669196+00:00,MSFT,sell,0.000000,238.1650,0.00,0.0000,0.00,105.5340
20,2025-02-22T14:53:14.669196+00:00,AAPL,buy,11.802623,195.1950,2303.81,1.1519,-2304.96,71.9578
