index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,97.691104,137.8666,13468.34,6.7342,13461.61,8.2181
2,2025-02-20T22:53:14.669196+00:00,AAPL,sell,1.000000,218.5985,218.60,0.1093,218.49,7.3837
3,2025-02-21T00:53:14.669196+00:00,NVDA,buy,97.691104,145.9530,14258.31,7.1292,-14265.44,94.9643
4,2025-02-21T00:53:14.669196+00:00,NVDA,buy,0.000000,145.9933,0.00,0.0000,-0.00,94.9573
5,2025-02-21T00:53:14.669196+00:00,NVDA,buy,1.000000,145.9933,145.99,0.0730,-146.07,94.9573
6,2025-02-21T04:53:14.669196+00:00,AAPL,buy,1.000000,201.2450,201.25,0.1006,-201.35,36.4916
7,2025-02-21T04:53:14.669196+00:00,NVDA,sell,1.000000,143.3500,143.35,0.0717,143.28,19.7423
8,2025-02-21T04:53:14.669196+00:00,NVDA,sell,1.000000,142.4682,142.47,0.0712,142.40,19.7423
9,2025-02-21T04:53:14.669196+00:00,AAPL,buy,39.187888,203.6706,7981.42,3.9907,-7985.41,36.4955
10,2025-02-21T06:53:14.669196+00:00,AAPL,buy,31.809714,202.0350,6426.67,3.2133,-6429.89,33.0227
11,2025-02-21T08:53:14.669196+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
12,2025-02-21T10:53:14.669196+00:00,NVDA,buy,1.000000,137.4750,137.47,0.0687,-137.54,22.3490
13,2025-02-21T10:53:14.669196+00:00,AAPL,sell,70.997602,197.0600,13990.79,6.9954,13983.79,72.6305
14,2025-02-21T10:53:14.669196+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
15,2025-02-21T10:53:14.669196+00:00,AAPL,sell,20.162253,192.2238,3875.66,1.9378,3873.73,72.6254
16,2025-02-21T10:53:14.669196+00:00,NVDA,buy,1.000000,138.4487,138.45,0.0692,-138.52,22.3490
17,2025-02-21T12:53:14.669196+00:00,AAPL,sell,24.961359,191.5328,4780.92,2.3905,4778.53,12.3667
18,2025-02-21T22:53:14.669196+00:00,AAPL,sell,42.593957,178.9851,7623.68,3.8118,7619.87,36.4558
19,2025-02-22T00:53:14.669196+00:00,MSFT,sell,1.000000,218.7950,218.79,0.1094,218.69,77.8647
20,2025-02-22T00:53:14.669196+00:00,NVDA,sell,1.000000,128.8305,128.83,0.0644,128.77,67.0413
21,2025-02-22T00:53:14.669196+00:00,NVDA,sell,44.164204,128.8106,5688.82,2.8444,5685.97,67.0441
22,2025-02-22T00:53:14.669196+00:00,AAPL,sell,21.738486,181.5766,3947.20,1.9736,3945.23,36.9501
23,2025-02-22T02:53:14.669196+00:00,NVDA,buy,44.164204,132.1058,5834.35,2.9172,-5837.27,109.1095
24,2025-02-22T02:53:14.669196+00:00,MSFT,buy,29.123860,239.9409,6988.01,3.4940,-6991.50,104.4781
25,2025-02-22T02:53:14.669196+00:00,NVDA,buy,1.000000,133.3998,133.40,0.0667,-133.47,109.1066
26,2025-02-22T02:53:14.669196+00:00,AAPL,sell,22.077125,179.7014,3967.29,1.9836,3965.31,68.4546
27,2025-02-22T04:53:14.669196+00:00,AAPL,buy,131.533180,181.0200,23810.14,11.9051,-23822.04,44.5542
28,2025-02-22T04:53:14.669196+00:00,NVDA,sell,1.000000,129.8050,129.81,0.0649,129.74,11.1662
29,2025-02-22T04:53:14.669196+00:00,AAPL,buy,1.000000,183.7147,183.71,0.0919,-183.81,44.5425
30,2025-02-22T04:53:14.669196+00:00,MSFT,buy,17.551044,234.2123,4110.67,2.0553,-4112.73,40.8253
31,2025-02-22T04:53:14.669196+00:00,NVDA,sell,1.000000,129.3954,129.40,0.0647,129.33,11.1662
32,2025-02-22T14:53:14.669196+00:00,MSFT,sell,46.674904,238.1650,11116.33,5.5582,11110.77,105.5396
33,2025-02-22T14:53:14.669196+00:00,AAPL,sell,1.000000,190.7376,190.74,0.0954,190.64,71.9568
34,2025-02-22T14:53:14.669196+00:00,NVDA,buy,1.000000,127.0140,127.01,0.0635,-127.08,99.7133
