index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2024-01-01T00:00:00+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2024-01-01T02:00:00+00:00,GOOG,buy,1.000000,101.5923,101.59,0.0508,-101.64,15.3920
2,2024-01-01T04:00:00+00:00,MSFT,sell,1.000000,194.9470,194.95,0.0975,194.85,51.6958
3,2024-01-01T04:00:00+00:00,GOOG,sell,1.000000,100.7343,100.73,0.0504,100.68,12.4771
4,2024-01-01T04:00:00+00:00,GOOG,sell,1.000000,100.3730,100.37,0.0502,100.32,12.4771
5,2024-01-01T06:00:00+00:00,GOOG,buy,1.000000,102.4744,102.47,0.0512,-102.53,8.0954
6,2024-01-01T06:00:00+00:00,MSFT,buy,1.000000,192.3559,192.36,0.0962,-192.45,10.7173
7,2024-01-01T06:00:00+00:00,GOOG,buy,1.000000,102.6880,102.69,0.0513,-102.74,8.0954
8,2024-01-01T08:00:00+00:00,GOOG,sell,1.000000,103.0350,103.03,0.0515,102.98,29.2231
9,2024-01-01T08:00:00+00:00,GOOG,sell,1.000000,102.3123,102.31,0.0512,102.26,29.2231
10,2024-01-01T10:00:00+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
11,2024-01-01T12:00:00+00:00,GOOG,buy,1.000000,102.1963,102.20,0.0511,-102.25,14.7912
12,2024-01-01T12:00:00+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
13,2024-01-01T14:00:00+00:00,GOOG,sell,26.073442,102.3804,2669.41,1.3347,2668.07,8.4056
14,2024-01-01T16:00:00+00:00,MSFT,sell,1.000000,193.2700,193.27,0.0966,193.17,65.2964
15,2024-01-01T16:00:00+00:00,GOOG,sell,25.384504,101.1725,2568.21,1.2841,2566.93,17.3798
16,2024-01-01T18:00:00+00:00,GOOG,sell,22.847272,102.4042,2339.66,1.1698,2338.49,32.0959
17,2024-01-01T20:00:00+00:00,GOOG,buy,74.305218,104.0220,7729.38,3.8647,-7733.24,27.8295
18,2024-01-01T20:00:00+00:00,MSFT,buy,1.000000,215.4872,215.49,0.1077,-215.59,25.4573
19,2024-01-01T20:00:00+00:00,GOOG,buy,0.000000,104.1777,0.00,0.0000,-0.00,27.8256
20,2024-01-01T20:00:00+00:00,GOOG,buy,20.549327,104.1777,2140.78,1.0704,-2141.85,27.8267
21,2024-01-01T22:00:00+00:00,GOOG,buy,22.591276,107.4140,2426.62,1.2133,-2427.83,17.6294
22,2024-01-02T00:00:00+00:00,MSFT,sell,1.000000,212.3296,212.33,0.1062,212.22,31.9415
23,2024-01-02T00:00:00+00:00,GOOG,sell,43.140603,105.8977,4568.49,2.2842,4566.21,10.9735
24,2024-01-02T04:00:00+00:00,MSFT,buy,1.000000,239.9409,239.94,0.1200,-240.06,104.4747
25,2024-01-02T06:00:00+00:00,GOOG,buy,22.723534,107.0076,2431.59,1.2158,-2432.81,15.9566
26,2024-01-02T08:00:00+00:00,MSFT,sell,1.000000,227.0338,227.03,0.1135,226.92,38.8836
27,2024-01-02T08:00:00+00:00,GOOG,buy,21.576073,106.0836,2288.87,1.1444,-2290.01,18.2515
28,2024-01-02T10:00:00+00:00,GOOG,sell,44.299607,105.1194,4656.75,2.3284,4654.42,21.6160
29,2024-01-02T12:00:00+00:00,GOOG,buy,21.717613,107.5539,2335.81,1.1679,-2336.98,23.8400
30,2024-01-02T12:00:00+00:00,MSFT,buy,1.000000,231.2634,231.26,0.1156,-231.38,7.5056
31,2024-01-02T14:00:00+00:00,MSFT,sell,1.000000,226.0233,226.02,0.1130,225.91,54.8554
32,2024-01-02T14:00:00+00:00,GOOG,buy,20.565763,106.0969,2181.96,1.0910,-2183.06,10.6770
33,2024-01-02T16:00:00+00:00,GOOG,sell,42.283377,105.6094,4465.52,2.2328,4463.29,10.2728
