index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,97.582209,137.8666,13453.33,6.7267,13446.60,8.2181
2,2025-02-20T22:53:14.669196+00:00,AAPL,sell,1.000000,218.5985,218.60,0.1093,218.49,7.3837
3,2025-02-21T04:53:14.669196+00:00,AAPL,buy,1.000000,201.2450,201.25,0.1006,-201.35,36.4916
4,2025-02-21T04:53:14.669196+00:00,AAPL,buy,1.000000,203.6705,203.67,0.1018,-203.77,36.4916
5,2025-02-21T08:53:14.669196+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
6,2025-02-21T10:53:14.669196+00:00,AAPL,sell,1.000000,197.0600,197.06,0.0985,196.96,72.6236
7,2025-02-21T10:53:14.669196+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
8,2025-02-21T10:53:14.669196+00:00,AAPL,sell,58.012740,192.2237,11151.42,5.5757,11145.85,72.6291
9,2025-02-21T12:53:14.669196+00:00,AAPL,sell,49.104788,191.5328,9405.18,4.7026,9400.48,12.3690
10,2025-02-21T14:53:14.669196+00:00,AAPL,buy,107.117529,197.1762,21121.03,10.5605,-21131.59,84.7064
11,2025-02-21T14:53:14.669196+00:00,AAPL,buy,1.000000,199.0215,199.02,0.0995,-199.12,84.6961
12,2025-02-21T20:53:14.669196+00:00,AAPL,sell,1.000000,185.1350,185.13,0.0926,185.04,67.9257
13,2025-02-21T20:53:14.669196+00:00,AAPL,sell,1.000000,180.8929,180.89,0.0904,180.80,67.9257
14,2025-02-22T04:53:14.669196+00:00,AAPL,buy,1.000000,181.0200,181.02,0.0905,-181.11,44.5425
15,2025-02-22T04:53:14.669196+00:00,AAPL,buy,1.000000,183.7147,183.71,0.0919,-183.81,44.5425
16,2025-02-22T06:53:14.669196+00:00,NVDA,buy,97.582209,128.7850,12567.12,6.2836,-12573.41,74.5984
17,2025-02-22T06:53:14.669196+00:00,NVDA,buy,1.000000,132.0678,132.07,0.0660,-132.13,74.5923
18,2025-02-22T08:53:14.669196+00:00,MSFT,sell,1.000000,224.0992,224.10,0.1120,223.99,111.6724
19,2025-02-22T08:53:14.669196+00:00,AAPL,sell,1.000000,176.9541,176.95,0.0885,176.87,92.1552
20,2025-02-22T08:53:14.669196+00:00,NVDA,sell,1.000000,128.8768,128.88,0.0644,128.81,25.0190
21,2025-02-22T08:53:14.669196+00:00,NVDA,sell,80.726674,127.9490,10328.90,5.1644,10323.73,25.0241
22,2025-02-22T08:53:14.669196+00:00,AAPL,sell,64.655775,171.4552,11085.57,5.5428,11080.02,92.1607
23,2025-02-22T10:53:14.669196+00:00,AAPL,buy,64.655775,186.7425,12073.98,6.0370,-12080.02,48.0207
24,2025-02-22T10:53:14.669196+00:00,AAPL,buy,0.000000,186.9031,0.00,0.0000,-0.00,48.0147
25,2025-02-22T10:53:14.669196+00:00,AAPL,buy,1.000000,186.9031,186.90,0.0935,-187.00,48.0148
26,2025-02-22T14:53:14.669196+00:00,NVDA,buy,80.726674,127.0141,10253.42,5.1267,-10258.55,99.7183
27,2025-02-22T14:53:14.669196+00:00,AAPL,sell,1.000000,190.7376,190.74,0.0954,190.64,71.9568
