index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,1.000000,137.8667,137.87,0.0689,137.80,8.2114
2,2025-02-20T22:53:14.669196+00:00,AAPL,sell,61.575122,218.5983,13460.22,6.7301,13453.49,7.3903
3,2025-02-21T00:53:14.669196+00:00,NVDA,buy,1.000000,145.9529,145.95,0.0730,-146.03,94.9573
4,2025-02-21T00:53:14.669196+00:00,NVDA,buy,1.000000,145.9933,145.99,0.0730,-146.07,94.9573
5,2025-02-21T00:53:14.669196+00:00,AAPL,sell,50.775843,208.8236,10603.19,5.3016,10597.89,24.6701
6,2025-02-21T02:53:14.669196+00:00,AAPL,sell,40.050000,206.6464,8276.19,4.1381,8272.05,55.9956
7,2025-02-21T04:53:14.669196+00:00,AAPL,buy,152.400965,201.2450,30669.93,15.3350,-30685.27,36.5068
8,2025-02-21T04:53:14.669196+00:00,NVDA,sell,1.000000,143.3500,143.35,0.0717,143.28,19.7423
9,2025-02-21T04:53:14.669196+00:00,NVDA,sell,1.000000,142.4682,142.47,0.0712,142.40,19.7423
10,2025-02-21T04:53:14.669196+00:00,AAPL,buy,1.000000,203.6705,203.67,0.1018,-203.77,36.4916
11,2025-02-21T08:53:14.669196+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
12,2025-02-21T10:53:14.669196+00:00,NVDA,buy,1.000000,137.4750,137.47,0.0687,-137.54,22.3490
13,2025-02-21T10:53:14.669196+00:00,AAPL,sell,1.000000,197.0600,197.06,0.0985,196.96,72.6236
14,2025-02-21T10:53:14.669196+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
15,2025-02-21T10:53:14.669196+00:00,AAPL,sell,64.032265,192.2237,12308.52,6.1543,12302.36,72.6297
16,2025-02-21T10:53:14.669196+00:00,NVDA,buy,1.000000,138.4487,138.45,0.0692,-138.52,22.3490
17,2025-02-21T12:53:14.669196+00:00,AAPL,sell,52.114456,191.5328,9981.63,4.9908,9976.64,12.3693
18,2025-02-21T14:53:14.669196+00:00,AAPL,buy,116.146721,197.1762,22901.37,11.4507,-22912.82,84.7073
19,2025-02-21T14:53:14.669196+00:00,AAPL,buy,0.000000,199.0215,0.00,0.0000,-0.00,84.6960
20,2025-02-21T14:53:14.669196+00:00,AAPL,buy,1.000000,199.0215,199.02,0.0995,-199.12,84.6961
21,2025-02-22T14:53:14.669196+00:00,MSFT,sell,1.000000,238.1650,238.17,0.1191,238.05,105.5341
22,2025-02-22T14:53:14.669196+00:00,NVDA,sell,1.000000,124.2850,124.28,0.0621,124.22,99.7133
23,2025-02-22T14:53:14.669196+00:00,AAPL,sell,1.000000,190.7376,190.74,0.0954,190.64,71.9568
