index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,97.691104,137.8666,13468.34,6.7342,13461.61,8.2181
2,2025-02-20T22:53:14.669196+00:00,AAPL,sell,60.972084,218.5983,13328.40,6.6642,13321.73,7.3902
3,2025-02-21T00:53:14.669196+00:00,NVDA,buy,97.691104,145.9530,14258.31,7.1292,-14265.44,94.9643
4,2025-02-21T00:53:14.669196+00:00,NVDA,buy,0.000000,145.9933,0.00,0.0000,-0.00,94.9573
5,2025-02-21T00:53:14.669196+00:00,NVDA,buy,1.000000,145.9933,145.99,0.0730,-146.07,94.9573
6,2025-02-21T00:53:14.669196+00:00,AAPL,sell,33.610363,208.8236,7018.64,3.5093,7015.13,24.6683
7,2025-02-21T02:53:14.669196+00:00,AAPL,sell,31.450508,206.6464,6499.13,3.2496,6495.88,55.9947
8,2025-02-21T04:53:14.669196+00:00,AAPL,buy,126.032955,201.2450,25363.50,12.6818,-25376.18,36.5041
9,2025-02-21T04:53:14.669196+00:00,NVDA,sell,1.000000,143.3500,143.35,0.0717,143.28,19.7423
10,2025-02-21T04:53:14.669196+00:00,NVDA,sell,1.000000,142.4682,142.47,0.0712,142.40,19.7423
11,2025-02-21T04:53:14.669196+00:00,AAPL,buy,1.000000,203.6705,203.67,0.1018,-203.77,36.4916
12,2025-02-21T08:53:14.669196+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
13,2025-02-21T10:53:14.669196+00:00,NVDA,buy,1.000000,137.4750,137.47,0.0687,-137.54,22.3490
14,2025-02-21T10:53:14.669196+00:00,AAPL,sell,1.000000,197.0600,197.06,0.0985,196.96,72.6236
15,2025-02-21T10:53:14.669196+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
16,2025-02-21T10:53:14.669196+00:00,AAPL,sell,64.543725,192.2237,12406.83,6.2034,12400.63,72.6297
17,2025-02-21T10:53:14.669196+00:00,NVDA,buy,1.000000,138.4487,138.45,0.0692,-138.52,22.3490
18,2025-02-21T12:53:14.669196+00:00,AAPL,sell,52.286788,191.5328,10014.63,5.0073,10009.63,12.3693
19,2025-02-21T14:53:14.669196+00:00,AAPL,buy,116.830513,197.1762,23036.20,11.5181,-23047.71,84.7074
20,2025-02-21T14:53:14.669196+00:00,NVDA,sell,1.000000,136.2172,136.22,0.0681,136.15,88.2476
21,2025-02-21T14:53:14.669196+00:00,AAPL,buy,1.000000,199.0215,199.02,0.0995,-199.12,84.6961
22,2025-02-21T14:53:14.669196+00:00,NVDA,sell,55.683936,134.5024,7489.62,3.7448,7485.88,88.2513
23,2025-02-21T16:53:14.669196+00:00,MSFT,sell,1.000000,205.2100,205.21,0.1026,205.11,59.7225
24,2025-02-21T16:53:14.669196+00:00,NVDA,sell,45.897780,135.2476,6207.56,3.1038,6204.46,28.9324
25,2025-02-21T18:53:14.669196+00:00,MSFT,buy,41.005622,215.4873,8836.19,4.4181,-8840.61,25.4616
26,2025-02-21T18:53:14.669196+00:00,NVDA,sell,50.088889,131.9703,6610.25,3.3051,6606.94,27.9339
27,2025-02-21T20:53:14.669196+00:00,AAPL,sell,1.000000,185.1350,185.13,0.0926,185.04,67.9257
28,2025-02-21T20:53:14.669196+00:00,NVDA,buy,151.670605,135.7200,20584.73,10.2924,-20595.03,36.0194
29,2025-02-21T20:53:14.669196+00:00,MSFT,buy,18.398176,217.9886,4010.59,2.0053,-4012.60,60.3950
30,2025-02-21T20:53:14.669196+00:00,AAPL,sell,1.000000,180.8929,180.89,0.0904,180.80,67.9257
31,2025-02-21T20:53:14.669196+00:00,NVDA,buy,0.000000,137.3327,0.00,0.0000,-0.00,36.0091
32,2025-02-21T20:53:14.669196+00:00,NVDA,buy,1.000000,137.3327,137.33,0.0687,-137.40,36.0092
33,2025-02-22T02:53:14.669196+00:00,MSFT,buy,42.777903,239.9410,10264.17,5.1321,-10269.30,104.4797
