index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,64.950000,208.1230,13517.59,6.7588,-13524.35,32.9242
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,83.525291,137.8666,11515.35,5.7577,11509.59,8.2171
2,2025-02-20T22:53:14.669196+00:00,AAPL,sell,1.000000,218.5985,218.60,0.1093,218.49,7.3837
3,2025-02-21T16:53:14.669196+00:00,MSFT,sell,64.950000,205.2100,13328.39,6.6642,13321.73,59.7291
4,2025-02-21T16:53:14.669196+00:00,AAPL,buy,1.000000,193.3850,193.38,0.0967,-193.48,104.6626
5,2025-02-21T16:53:14.669196+00:00,AAPL,buy,1.000000,200.3755,200.38,0.1002,-200.48,104.6626
6,2025-02-21T18:53:14.669196+00:00,MSFT,buy,62.850000,215.4873,13543.38,6.7717,-13550.15,25.4639
7,2025-02-21T20:53:14.669196+00:00,NVDA,buy,83.525291,135.7200,11336.05,5.6680,-11341.72,36.0148
8,2025-02-21T20:53:14.669196+00:00,AAPL,sell,1.000000,185.1350,185.13,0.0926,185.04,67.9257
9,2025-02-21T20:53:14.669196+00:00,MSFT,buy,37.691759,217.9887,8216.38,4.1082,-8220.49,60.3971
10,2025-02-21T20:53:14.669196+00:00,AAPL,sell,49.426143,180.8928,8940.83,4.4704,8936.36,67.9301
11,2025-02-21T20:53:14.669196+00:00,NVDA,buy,1.000000,137.3327,137.33,0.0687,-137.40,36.0092
12,2025-02-21T22:53:14.669196+00:00,MSFT,buy,29.202662,215.7671,6300.97,3.1505,-6304.12,31.9445
13,2025-02-21T22:53:14.669196+00:00,AAPL,sell,43.719368,178.9851,7825.12,3.9126,7821.20,36.4559
14,2025-02-22T00:53:14.669196+00:00,MSFT,sell,129.744421,218.7950,28387.43,14.1937,28373.24,77.8790
15,2025-02-22T00:53:14.669196+00:00,NVDA,sell,1.000000,128.8305,128.83,0.0644,128.77,67.0413
16,2025-02-22T00:53:14.669196+00:00,NVDA,sell,53.622482,128.8106,6907.14,3.4536,6903.69,67.0448
17,2025-02-22T00:53:14.669196+00:00,AAPL,sell,38.601729,181.5766,7009.17,3.5046,7005.66,36.9516
18,2025-02-22T02:53:14.669196+00:00,NVDA,buy,53.622482,132.1059,7083.84,3.5419,-7087.39,109.1101
19,2025-02-22T02:53:14.669196+00:00,MSFT,buy,47.810128,239.9410,11471.61,5.7358,-11477.35,104.4803
20,2025-02-22T02:53:14.669196+00:00,NVDA,buy,1.000000,133.3998,133.40,0.0667,-133.47,109.1066
21,2025-02-22T02:53:14.669196+00:00,AAPL,sell,32.781562,179.7014,5890.89,2.9454,5887.95,68.4555
22,2025-02-22T04:53:14.669196+00:00,AAPL,buy,164.528802,181.0200,29783.00,14.8915,-29797.90,44.5571
23,2025-02-22T04:53:14.669196+00:00,AAPL,buy,0.000000,183.7147,0.00,0.0000,-0.00,44.5424
24,2025-02-22T04:53:14.669196+00:00,AAPL,buy,1.000000,183.7147,183.71,0.0919,-183.81,44.5425
25,2025-02-22T04:53:14.669196+00:00,MSFT,buy,26.753307,234.2123,6265.95,3.1330,-6269.09,40.8263
26,2025-02-22T14:53:14.669196+00:00,MSFT,sell,74.563435,238.1650,17758.40,8.8792,17749.52,105.5430
27,2025-02-22T14:53:14.669196+00:00,NVDA,sell,1.000000,124.2850,124.28,0.0621,124.22,99.7133
28,2025-02-22T14:53:14.669196+00:00,AAPL,sell,1.000000,190.7376,190.74,0.0954,190.64,71.9568
