index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,97.582209,137.8666,13453.33,6.7267,13446.60,8.2181
2,2025-02-20T22:53:14.669196+00:00,AAPL,sell,60.972764,218.5983,13328.54,6.6643,13321.88,7.3902
3,2025-02-21T00:53:14.669196+00:00,AAPL,sell,37.219900,208.8236,7772.39,3.8862,7768.51,24.6687
4,2025-02-21T02:53:14.669196+00:00,AAPL,sell,36.471035,206.6464,7536.61,3.7683,7532.84,55.9952
5,2025-02-21T04:53:14.669196+00:00,AAPL,buy,134.663698,201.2450,27100.40,13.5502,-27113.95,36.5050
6,2025-02-21T04:53:14.669196+00:00,AAPL,buy,0.000000,203.6705,0.00,0.0000,-0.00,36.4915
7,2025-02-21T04:53:14.669196+00:00,AAPL,buy,1.000000,203.6705,203.67,0.1018,-203.77,36.4916
8,2025-02-21T08:53:14.669196+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
9,2025-02-21T10:53:14.669196+00:00,AAPL,sell,1.000000,197.0600,197.06,0.0985,196.96,72.6236
10,2025-02-21T10:53:14.669196+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
11,2025-02-21T10:53:14.669196+00:00,AAPL,sell,59.059825,192.2237,11352.70,5.6763,11347.02,72.6292
12,2025-02-21T12:53:14.669196+00:00,AAPL,sell,50.007443,191.5328,9578.07,4.7890,9573.28,12.3691
13,2025-02-21T16:53:14.669196+00:00,MSFT,sell,1.000000,205.2100,205.21,0.1026,205.11,59.7225
14,2025-02-21T16:53:14.669196+00:00,AAPL,buy,109.067269,193.3850,21091.97,10.5460,-21102.52,104.6729
15,2025-02-21T16:53:14.669196+00:00,AAPL,buy,1.000000,200.3755,200.38,0.1002,-200.48,104.6626
16,2025-02-21T18:53:14.669196+00:00,MSFT,buy,59.790011,215.4873,12883.99,6.4420,-12890.43,25.4636
17,2025-02-21T20:53:14.669196+00:00,AAPL,sell,1.000000,185.1350,185.13,0.0926,185.04,67.9257
18,2025-02-21T20:53:14.669196+00:00,MSFT,buy,37.648083,217.9887,8206.86,4.1034,-8210.96,60.3971
19,2025-02-21T20:53:14.669196+00:00,AAPL,sell,47.122168,180.8928,8524.06,4.2620,8519.80,67.9299
20,2025-02-21T22:53:14.669196+00:00,AAPL,sell,44.781023,178.9851,8015.14,4.0076,8011.13,36.4560
21,2025-02-22T00:53:14.669196+00:00,MSFT,sell,97.438094,218.7950,21318.97,10.6595,21308.31,77.8754
22,2025-02-22T00:53:14.669196+00:00,AAPL,sell,44.785052,181.5765,8131.92,4.0660,8127.85,36.9522
23,2025-02-22T02:53:14.669196+00:00,NVDA,buy,97.582209,132.1059,12891.18,6.4456,-12897.63,109.1129
24,2025-02-22T02:53:14.669196+00:00,MSFT,buy,50.751851,239.9410,12177.45,6.0887,-12183.54,104.4806
25,2025-02-22T02:53:14.669196+00:00,NVDA,buy,1.000000,133.3998,133.40,0.0667,-133.47,109.1066
26,2025-02-22T02:53:14.669196+00:00,AAPL,sell,34.299352,179.7014,6163.64,3.0818,6160.56,68.4557
27,2025-02-22T04:53:14.669196+00:00,AAPL,buy,170.987595,181.0200,30952.17,15.4761,-30967.65,44.5577
28,2025-02-22T04:53:14.669196+00:00,AAPL,buy,0.000000,183.7147,0.00,0.0000,-0.00,44.5424
29,2025-02-22T04:53:14.669196+00:00,AAPL,buy,1.000000,183.7147,183.71,0.0919,-183.81,44.5425
30,2025-02-22T04:53:14.669196+00:00,MSFT,buy,28.175422,234.2123,6599.03,3.2995,-6602.33,40.8265
31,2025-02-22T14:53:14.669196+00:00,MSFT,sell,78.927272,238.1650,18797.71,9.3989,18788.31,105.5435
32,2025-02-22T14:53:14.669196+00:00,NVDA,sell,1.000000,124.2850,124.28,0.0621,124.22,99.7133
33,2025-02-22T14:53:14.669196+00:00,AAPL,sell,1.000000,190.7376,190.74,0.0954,190.64,71.9568
