index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,64.950000,208.1230,13517.59,6.7588,-13524.35,32.9242
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,90.587645,137.8666,12489.01,6.2445,12482.77,8.2176
2,2025-02-20T22:53:14.669196+00:00,AAPL,sell,56.488551,218.5983,12348.30,6.1742,12342.13,7.3897
3,2025-02-21T00:53:14.669196+00:00,NVDA,buy,90.587645,145.9530,13221.54,6.6108,-13228.15,94.9638
4,2025-02-21T00:53:14.669196+00:00,MSFT,buy,38.252663,205.5081,7861.23,3.9306,-7865.16,38.9849
5,2025-02-21T00:53:14.669196+00:00,NVDA,buy,0.000000,145.9933,0.00,0.0000,-0.00,94.9573
6,2025-02-21T00:53:14.669196+00:00,NVDA,buy,1.000000,145.9933,145.99,0.0730,-146.07,94.9573
7,2025-02-21T00:53:14.669196+00:00,AAPL,sell,37.231905,208.8236,7774.90,3.8875,7771.01,24.6687
8,2025-02-21T02:53:14.669196+00:00,MSFT,buy,15.333913,201.8280,3094.81,1.5474,-3096.36,51.6972
9,2025-02-21T02:53:14.669196+00:00,AAPL,sell,13.107184,206.6464,2708.55,1.3543,2707.20,55.9928
10,2025-02-21T04:53:14.669196+00:00,AAPL,buy,106.827641,201.2450,21498.53,10.7493,-21509.28,36.5022
11,2025-02-21T04:53:14.669196+00:00,NVDA,sell,1.000000,143.3500,143.35,0.0717,143.28,19.7423
12,2025-02-21T04:53:14.669196+00:00,NVDA,sell,1.000000,142.4682,142.47,0.0712,142.40,19.7423
13,2025-02-21T04:53:14.669196+00:00,AAPL,buy,17.775213,203.6706,3620.29,1.8101,-3622.10,36.4933
14,2025-02-21T06:53:14.669196+00:00,AAPL,buy,27.622014,202.0350,5580.61,2.7903,-5583.40,33.0223
15,2025-02-21T08:53:14.669196+00:00,MSFT,sell,118.536576,198.0426,23475.30,11.7376,23463.56,83.4893
16,2025-02-21T10:53:14.669196+00:00,NVDA,buy,1.000000,137.4750,137.47,0.0687,-137.54,22.3490
17,2025-02-21T10:53:14.669196+00:00,AAPL,sell,45.397227,197.0600,8945.98,4.4730,8941.50,72.6280
18,2025-02-21T10:53:14.669196+00:00,MSFT,buy,43.248628,199.2305,8616.44,4.3082,-8620.75,40.3399
19,2025-02-21T10:53:14.669196+00:00,AAPL,sell,33.307468,192.2237,6402.49,3.2012,6399.28,72.6267
20,2025-02-21T10:53:14.669196+00:00,NVDA,buy,1.000000,138.4487,138.45,0.0692,-138.52,22.3490
21,2025-02-21T12:53:14.669196+00:00,MSFT,buy,26.442267,192.1219,5080.14,2.5401,-5082.68,25.1449
