index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2024-01-01T00:00:00+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2024-01-01T00:00:00+00:00,NVDA,sell,1.000000,137.8667,137.87,0.0689,137.80,8.2114
2,2024-01-01T00:00:00+00:00,QQQ,sell,20.137500,100.2240,2018.26,1.0091,2017.25,30.5528
3,2024-01-01T02:00:00+00:00,NVDA,buy,1.000000,145.9529,145.95,0.0730,-146.03,94.9573
4,2024-01-01T02:00:00+00:00,QQQ,sell,18.990000,102.4620,1945.75,0.9729,1944.78,27.9535
5,2024-01-01T04:00:00+00:00,MSFT,sell,1.000000,194.9470,194.95,0.0975,194.85,51.6958
6,2024-01-01T04:00:00+00:00,QQQ,sell,18.675000,100.5802,1878.33,0.9392,1877.40,55.8314
7,2024-01-01T06:00:00+00:00,QQQ,buy,57.802500,101.4693,5865.18,2.9326,-5868.11,42.1932
8,2024-01-01T06:00:00+00:00,MSFT,buy,1.000000,192.3559,192.36,0.0962,-192.45,10.7173
9,2024-01-01T06:00:00+00:00,QQQ,buy,17.910000,102.3381,1832.88,0.9164,-1833.79,42.1912
10,2024-01-01T08:00:00+00:00,QQQ,sell,17.910000,99.5039,1782.12,0.8911,1781.22,29.5741
11,2024-01-01T08:00:00+00:00,QQQ,sell,19.710000,99.1983,1955.20,0.9776,1954.22,29.5742
12,2024-01-01T10:00:00+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
13,2024-01-01T10:00:00+00:00,QQQ,buy,19.710000,101.8317,2007.10,1.0036,-2008.11,63.3814
14,2024-01-01T10:00:00+00:00,QQQ,buy,1.000000,103.0299,103.03,0.0515,-103.08,63.3805
15,2024-01-01T12:00:00+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
16,2024-01-01T14:00:00+00:00,QQQ,sell,1.000000,100.4656,100.47,0.0502,100.42,38.8054
17,2024-01-01T16:00:00+00:00,MSFT,sell,1.000000,193.2700,193.27,0.0966,193.17,65.2964
18,2024-01-01T16:00:00+00:00,QQQ,sell,1.000000,100.2552,100.26,0.0501,100.21,22.2154
19,2024-01-01T20:00:00+00:00,QQQ,buy,1.000000,97.6650,97.67,0.0488,-97.71,39.9163
20,2024-01-01T20:00:00+00:00,MSFT,buy,1.000000,215.4872,215.49,0.1077,-215.59,25.4573
21,2024-01-01T22:00:00+00:00,QQQ,sell,20.745000,97.0760,2013.84,1.0069,2012.83,34.6660
22,2024-01-02T00:00:00+00:00,MSFT,sell,1.000000,212.3296,212.33,0.1062,212.22,31.9415
23,2024-01-02T00:00:00+00:00,QQQ,buy,20.745000,97.5600,2023.88,1.0119,-2024.89,59.6249
24,2024-01-02T04:00:00+00:00,MSFT,buy,1.000000,239.9409,239.94,0.1200,-240.06,104.4747
25,2024-01-02T08:00:00+00:00,MSFT,sell,1.000000,227.0338,227.03,0.1135,226.92,38.8836
26,2024-01-02T12:00:00+00:00,MSFT,buy,1.000000,231.2634,231.26,0.1156,-231.38,7.5056
27,2024-01-02T14:00:00+00:00,MSFT,sell,1.000000,226.0233,226.02,0.1130,225.91,54.8554
