index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,64.950000,208.1230,13517.59,6.7588,-13524.35,32.9242
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,1.000000,137.8667,137.87,0.0689,137.80,8.2114
2,2025-02-20T22:53:14.669196+00:00,AAPL,sell,17.113772,218.5984,3741.04,1.8705,3739.17,7.3854
3,2025-02-21T00:53:14.669196+00:00,NVDA,buy,1.000000,145.9529,145.95,0.0730,-146.03,94.9573
4,2025-02-21T00:53:14.669196+00:00,MSFT,buy,48.387379,205.5081,9944.00,4.9720,-9948.97,38.9859
5,2025-02-21T00:53:14.669196+00:00,AAPL,sell,16.615493,208.8236,3469.71,1.7349,3467.97,24.6665
6,2025-02-21T16:53:14.669196+00:00,MSFT,sell,113.337379,205.2100,23257.96,11.6290,23246.33,59.7341
7,2025-02-21T16:53:14.669196+00:00,AAPL,buy,33.729266,193.3850,6522.73,3.2614,-6526.00,104.6657
8,2025-02-21T16:53:14.669196+00:00,AAPL,buy,1.000000,200.3755,200.38,0.1002,-200.48,104.6626
9,2025-02-21T16:53:14.669196+00:00,NVDA,sell,1.000000,135.2476,135.25,0.0676,135.18,28.9294
10,2025-02-21T18:53:14.669196+00:00,NVDA,buy,1.000000,133.3213,133.32,0.0667,-133.39,27.9306
11,2025-02-21T18:53:14.669196+00:00,MSFT,buy,50.525534,215.4873,10887.61,5.4438,-10893.05,25.4626
12,2025-02-21T20:53:14.669196+00:00,AAPL,sell,1.000000,185.1350,185.13,0.0926,185.04,67.9257
13,2025-02-21T20:53:14.669196+00:00,MSFT,buy,36.988381,217.9887,8063.05,4.0315,-8067.08,60.3970
14,2025-02-21T20:53:14.669196+00:00,AAPL,sell,13.633422,180.8928,2466.19,1.2331,2464.96,67.9268
15,2025-02-21T22:53:14.669196+00:00,MSFT,buy,28.118959,215.7671,6067.15,3.0336,-6070.18,31.9444
16,2025-02-21T22:53:14.669196+00:00,AAPL,sell,13.196614,178.9852,2362.00,1.1810,2360.82,36.4532
17,2025-02-22T00:53:14.669196+00:00,MSFT,sell,115.632874,218.7950,25299.89,12.6499,25287.24,77.8775
18,2025-02-22T00:53:14.669196+00:00,NVDA,sell,59.966609,128.8106,7724.33,3.8622,7720.47,67.0452
19,2025-02-22T00:53:14.669196+00:00,AAPL,sell,15.529589,181.5766,2819.81,1.4099,2818.40,36.9495
20,2025-02-22T02:53:14.669196+00:00,NVDA,buy,59.966609,132.1059,7921.94,3.9610,-7925.90,109.1105
21,2025-02-22T02:53:14.669196+00:00,MSFT,buy,41.979304,239.9410,10072.56,5.0363,-10077.59,104.4796
22,2025-02-22T02:53:14.669196+00:00,AAPL,sell,12.565092,179.7014,2257.96,1.1290,2256.84,68.4537
23,2025-02-22T14:53:14.669196+00:00,AAPL,buy,54.924717,195.1950,10721.03,5.3605,-10726.39,71.9620
24,2025-02-22T14:53:14.669196+00:00,NVDA,buy,0.000000,127.0140,0.00,0.0000,-0.00,99.7132
25,2025-02-22T14:53:14.669196+00:00,MSFT,sell,41.979304,238.1650,9998.00,4.9990,9993.00,105.5390
