index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2025-02-20T22:53:14.669196+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2025-02-20T22:53:14.669196+00:00,NVDA,sell,1.000000,137.8667,137.87,0.0689,137.80,8.2114
2,2025-02-20T22:53:14.669196+00:00,AMZN,sell,12.494806,161.6417,2019.68,1.0098,2018.67,11.6334
3,2025-02-21T00:53:14.669196+00:00,NVDA,buy,1.000000,145.9529,145.95,0.0730,-146.03,94.9573
4,2025-02-21T00:53:14.669196+00:00,AMZN,sell,12.253636,159.2528,1951.43,0.9757,1950.45,15.5010
5,2025-02-21T02:53:14.669196+00:00,MSFT,sell,1.000000,194.9470,194.95,0.0975,194.85,51.6958
6,2025-02-21T02:53:14.669196+00:00,AMZN,sell,11.959631,157.0352,1878.08,0.9390,1877.14,59.1737
7,2025-02-21T04:53:14.669196+00:00,AMZN,buy,36.708073,162.7438,5974.01,2.9870,-5977.00,47.7730
8,2025-02-21T04:53:14.669196+00:00,MSFT,buy,1.000000,192.3559,192.36,0.0962,-192.45,10.7173
9,2025-02-21T06:53:14.669196+00:00,AMZN,sell,1.000000,167.2974,167.30,0.0836,167.21,32.9206
10,2025-02-21T08:53:14.669196+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
11,2025-02-21T08:53:14.669196+00:00,AMZN,buy,1.000000,163.6000,163.60,0.0818,-163.68,60.4573
12,2025-02-21T08:53:14.669196+00:00,AMZN,buy,11.192959,166.9533,1868.70,0.9344,-1869.64,60.4581
13,2025-02-21T10:53:14.669196+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
14,2025-02-21T10:53:14.669196+00:00,AMZN,buy,10.734372,163.6711,1756.91,0.8785,-1757.78,35.0147
15,2025-02-21T12:53:14.669196+00:00,AMZN,buy,10.443344,164.9343,1722.47,0.8612,-1723.33,17.8762
16,2025-02-21T14:53:14.669196+00:00,AMZN,sell,32.370675,156.9549,5080.74,2.5404,5078.20,16.8610
17,2025-02-21T14:53:14.669196+00:00,MSFT,sell,1.000000,193.2700,193.27,0.0966,193.17,65.2964
18,2025-02-21T14:53:14.669196+00:00,AMZN,sell,9.200973,156.4957,1439.91,0.7200,1439.19,16.8591
19,2025-02-21T16:53:14.669196+00:00,AMZN,buy,9.200973,153.8450,1415.52,0.7078,-1416.23,83.4713
20,2025-02-21T16:53:14.669196+00:00,AMZN,buy,1.000000,158.2500,158.25,0.0791,-158.33,83.4707
21,2025-02-21T18:53:14.669196+00:00,MSFT,buy,1.000000,215.4872,215.49,0.1077,-215.59,25.4573
22,2025-02-21T20:53:14.669196+00:00,AMZN,sell,1.000000,141.9230,141.92,0.0710,141.85,89.1743
23,2025-02-21T22:53:14.669196+00:00,MSFT,sell,1.000000,212.3296,212.33,0.1062,212.22,31.9415
24,2025-02-21T22:53:14.669196+00:00,AMZN,buy,1.000000,140.1951,140.20,0.0701,-140.27,41.9109
25,2025-02-22T00:53:14.669196+00:00,AMZN,sell,1.000000,141.2750,141.27,0.0706,141.20,65.4315
26,2025-02-22T00:53:14.669196+00:00,AMZN,sell,11.323764,138.1600,1564.49,0.7822,1563.71,65.4322
27,2025-02-22T02:53:14.669196+00:00,MSFT,buy,1.000000,239.9409,239.94,0.1200,-240.06,104.4747
28,2025-02-22T02:53:14.669196+00:00,AMZN,sell,10.810488,139.1854,1504.66,0.7523,1503.91,21.8377
29,2025-02-22T04:53:14.669196+00:00,AMZN,sell,10.932260,137.0260,1498.00,0.7490,1497.25,54.7255
30,2025-02-22T06:53:14.669196+00:00,AMZN,buy,33.066512,142.5822,4714.70,2.3573,-4717.05,38.1747
31,2025-02-22T06:53:14.669196+00:00,MSFT,sell,1.000000,227.0338,227.03,0.1135,226.92,38.8836
32,2025-02-22T06:53:14.669196+00:00,AMZN,buy,9.135845,142.8030,1304.63,0.6523,-1305.28,38.1730
33,2025-02-22T08:53:14.669196+00:00,AMZN,buy,9.467363,144.1680,1364.89,0.6824,-1365.57,47.2510
34,2025-02-22T10:53:14.669196+00:00,AMZN,buy,9.168082,140.5275,1288.37,0.6442,-1289.01,34.8141
35,2025-02-22T10:53:14.669196+00:00,MSFT,buy,1.000000,231.2634,231.26,0.1156,-231.38,7.5056
36,2025-02-22T12:53:14.669196+00:00,MSFT,sell,1.000000,226.0233,226.02,0.1130,225.91,54.8554
37,2025-02-22T12:53:14.669196+00:00,AMZN,buy,9.223129,144.2758,1330.67,0.6653,-1331.34,30.2992
38,2025-02-22T14:53:14.669196+00:00,AMZN,sell,36.994419,145.0650,5366.60,2.6833,5363.91,32.3688
