index,timestamp,symbol,side,qty,price,notional,fee,cash_delta,slip_bps
0,2024-01-01T00:00:00+00:00,MSFT,buy,1.000000,208.1228,208.12,0.1041,-208.23,32.9175
1,2024-01-01T00:00:00+00:00,GOOG,sell,6.764959,99.4712,672.92,0.3365,672.58,8.5501
2,2024-01-01T02:00:00+00:00,GOOG,buy,6.764959,98.4417,665.95,0.3330,-666.29,25.9585
3,2024-01-01T02:00:00+00:00,GOOG,buy,0.000000,99.2637,0.00,0.0000,-0.00,25.9582
4,2024-01-01T02:00:00+00:00,GOOG,buy,6.732739,99.2637,668.32,0.3342,-668.65,25.9585
5,2024-01-01T04:00:00+00:00,MSFT,sell,1.000000,194.9470,194.95,0.0975,194.85,51.6958
6,2024-01-01T04:00:00+00:00,GOOG,sell,6.732739,96.7369,651.30,0.3257,650.98,11.7062
7,2024-01-01T06:00:00+00:00,MSFT,buy,1.000000,192.3559,192.36,0.0962,-192.45,10.7173
8,2024-01-01T10:00:00+00:00,MSFT,sell,1.000000,198.0429,198.04,0.0990,197.94,83.4775
9,2024-01-01T12:00:00+00:00,MSFT,buy,1.000000,199.2304,199.23,0.0996,-199.33,40.3357
10,2024-01-01T12:00:00+00:00,GOOG,buy,7.025590,94.9999,667.43,0.3337,-667.76,36.1015
11,2024-01-01T14:00:00+00:00,GOOG,buy,6.904570,94.8577,654.95,0.3275,-655.28,39.5191
12,2024-01-01T16:00:00+00:00,MSFT,sell,1.000000,193.2700,193.27,0.0966,193.17,65.2964
13,2024-01-01T16:00:00+00:00,GOOG,buy,6.782774,96.1000,651.82,0.3259,-652.15,36.6376
14,2024-01-01T18:00:00+00:00,GOOG,buy,6.699865,94.9619,636.23,0.3181,-636.55,21.7365
15,2024-01-01T20:00:00+00:00,MSFT,buy,1.000000,215.4872,215.49,0.1077,-215.59,25.4573
16,2024-01-01T20:00:00+00:00,GOOG,buy,6.511661,91.8265,597.94,0.2990,-598.24,22.8695
17,2024-01-01T22:00:00+00:00,GOOG,sell,33.924461,90.9478,3085.36,1.5427,3083.81,22.8459
18,2024-01-02T00:00:00+00:00,MSFT,sell,1.000000,212.3296,212.33,0.1062,212.22,31.9415
19,2024-01-02T04:00:00+00:00,MSFT,buy,1.000000,239.9409,239.94,0.1200,-240.06,104.4747
20,2024-01-02T08:00:00+00:00,MSFT,sell,1.000000,227.0338,227.03,0.1135,226.92,38.8836
21,2024-01-02T12:00:00+00:00,MSFT,buy,1.000000,231.2634,231.26,0.1156,-231.38,7.5056
22,2024-01-02T14:00:00+00:00,MSFT,sell,1.000000,226.0233,226.02,0.1130,225.91,54.8554
