trial,description,gpu_type,rank_metric,rank_score,val_return,val_sortino,val_wr,val_profitable_pct,train_return,train_sortino,train_wr,train_steps,elapsed_s,error,holdout_error,market_validation_error,replay_eval_error,holdout_robust_score,holdout_return_mean_pct,holdout_return_p25_pct,holdout_return_worst_pct,holdout_sortino_p25,holdout_max_drawdown_worst_pct,holdout_negative_return_rate,holdout_median_return_pct,holdout_p10_return_pct,holdout_median_sortino,holdout_p90_max_drawdown_pct,market_return_pct,market_sortino,market_max_drawdown_pct,market_trade_count,market_goodness_score,replay_daily_return_pct,replay_daily_sortino,replay_daily_max_drawdown_pct,replay_daily_trade_count,replay_hourly_return_pct,replay_hourly_sortino,replay_hourly_max_drawdown_pct,replay_hourly_trade_count,replay_hourly_order_count,replay_hourly_policy_return_pct,replay_hourly_policy_sortino,replay_hourly_policy_max_drawdown_pct,replay_hourly_policy_trade_count,replay_hourly_policy_order_count,smooth_score,smooth_error,smooth_5d_p10_sortino,smooth_15d_p10_sortino,smooth_30d_p10_sortino,smooth_60d_p10_sortino,smooth_90d_p10_sortino,hidden_size,lr,ent_coef,weight_decay,fill_slippage_bps,obs_norm,anneal_lr,anneal_ent,anneal_clip,lr_schedule,arch,fee_rate,trade_penalty,drawdown_penalty,downside_penalty,smooth_downside_penalty,smooth_downside_temperature,smoothness_penalty,gamma
10,slip_5bps,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,5.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
11,slip_10bps,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,10.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
12,fee_2x,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
13,trade_pen_01,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
14,trade_pen_05,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.05,0.0,0.0,0.0,0.02,0.0,0.99
15,downside_pen,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.5,0.0,0.02,0.0,0.99
16,smooth_ds,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.0,0.0,False,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.5,0.02,0.0,0.99
17,reg_combo_1,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.01,8.0,False,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
18,reg_combo_2,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
19,reg_combo_3,a40,,,,,,,,,,0,,"train failed (exit 1): File ""<frozen runpy>"", line 88, in _run_code File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1907, in <module> main() ~~~~^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 1903, in main train(args) ~~~~~^^^^^^ File ""/home/lee/code/stock/pufferlib_market/train.py"", line 806, in train raise ModuleNotFoundError( ...<2 lines>... ) from exc ModuleNotFoundError: pufferlib is ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.08,0.005,5.0,True,True,True,False,cosine,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
20,robust_reg_wd02,a40,holdout_robust_score,-252.28620730777823,-0.1096,-0.55,0.1059,0.0,0.1879,1.77,0.56,16646144,301.2468795776367,,,,,-252.28620730777823,-29.538204125388983,-33.73110327444598,-62.971318934956464,-2.0659538145787932,66.1406322204564,1.0,-25.814521989116336,-42.83389683492141,-0.7210207252337837,58.972379275843856,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.02,8.0,True,True,False,False,none,mlp,0.001,0.0,0.0,0.0,0.0,0.02,0.0,0.99
21,robust_reg_tp005,a40,holdout_robust_score,-241.53163948440385,-0.0735,-0.25,0.5024,37.0,1.0601,3.19,0.65,16580608,300.26305413246155,,,,,-241.53163948440385,-28.23448205186167,-34.019555163949285,-58.46096145311651,-1.3046854047035956,63.56513318084228,1.0,-28.28383627451252,-41.09784990305248,-0.7818438735157803,63.53298511006247,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.005,0.0,0.0,0.0,0.02,0.0,0.99
22,robust_reg_tp01,a40,holdout_robust_score,-241.53163948440385,-0.0735,-0.25,0.5024,37.0,0.1142,1.14,0.52,8781824,154.8322410583496,,,,,-241.53163948440385,-28.23448205186167,-34.019555163949285,-58.46096145311651,-1.3046854047035956,63.56513318084228,1.0,-28.28383627451252,-41.09784990305248,-0.7818438735157803,63.53298511006247,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.01,0.0,0.0,0.0,0.02,0.0,0.99
23,robust_reg_tp005_sds02,a40,holdout_robust_score,-231.48690569180314,-0.0758,-0.38,0.5856,39.0,0.2056,3.26,0.84,18317312,300.3033752441406,,,,,-231.48690569180314,-24.71550525348063,-30.778322931214557,-58.15617688979777,-1.0637497491781605,63.2977994783417,0.9,-21.264814291670536,-39.421278562713994,-0.4876805440070018,63.26541552738608,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.005,0.0,0.0,0.2,0.02,0.0,0.99
24,robust_reg_tp005_sds02_t01,a40,holdout_robust_score,-241.53163948440385,-0.0735,-0.25,0.5024,37.0,1.0948,2.99,0.6,18284544,300.23863887786865,,,,,-241.53163948440385,-28.23448205186167,-34.019555163949285,-58.46096145311651,-1.3046854047035956,63.56513318084228,1.0,-28.28383627451252,-41.09784990305248,-0.7818438735157803,63.53298511006247,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.005,0.0,0.0,0.2,0.01,0.0,0.99
25,robust_reg_tp005_sds02_t05,a40,holdout_robust_score,-241.53163948440385,-0.0735,-0.25,0.5024,37.0,1.1067,3.05,0.61,18219008,300.34539437294006,,,,,-241.53163948440385,-28.23448205186167,-34.019555163949285,-58.46096145311651,-1.3046854047035956,63.56513318084228,1.0,-28.28383627451252,-41.09784990305248,-0.7818438735157803,63.53298511006247,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.005,0.0,0.0,0.2,0.05,0.0,0.99
26,robust_reg_tp005_dd002,a40,holdout_robust_score,-241.53163948440385,-0.0735,-0.25,0.5024,37.0,0.9897,2.83,0.62,18841600,300.26795053482056,,,,,-241.53163948440385,-28.23448205186167,-34.019555163949285,-58.46096145311651,-1.3046854047035956,63.56513318084228,1.0,-28.28383627451252,-41.09784990305248,-0.7818438735157803,63.53298511006247,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.005,0.02,0.0,0.0,0.02,0.0,0.99
27,robust_reg_tp005_sm001,a40,holdout_robust_score,-241.53163948440385,-0.0735,-0.25,0.5024,37.0,1.3294,3.77,0.66,17924096,300.5531995296478,,,,,-241.53163948440385,-28.23448205186167,-34.019555163949285,-58.46096145311651,-1.3046854047035956,63.56513318084228,1.0,-28.28383627451252,-41.09784990305248,-0.7818438735157803,63.53298511006247,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.005,0.0,0.0,0.0,0.02,0.01,0.99
28,robust_reg_tp005_ent,a40,holdout_robust_score,-283.3832644792225,-0.2965,-3.07,0.0211,0.0,-0.0443,0.29,0.35,8650752,154.89420557022095,,,,,-283.3832644792225,-48.51439179973245,-56.08635130319912,-64.48822303303926,-3.5152259813146554,67.91730533999912,1.0,-47.284103578796014,-61.47659941549104,-2.912982559033797,66.88411137071006,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0.0003,0.08,0.05,8.0,True,True,True,False,none,mlp,0.001,0.005,0.0,0.0,0.0,0.02,0.0,0.99
29,robust_reg_h512_tp005,a40,holdout_robust_score,-262.01184686125396,-0.1605,-1.63,0.3314,24.0,-0.2359,0.29,0.42,14548992,152.43361115455627,,,,,-262.01184686125396,-43.17063577390866,-47.83243974898366,-59.35388448400361,-3.130008652363657,62.87330720665746,1.0,-42.21276862342874,-55.40410745059485,-2.67389349559429,62.87330720665746,,,,,,,,,,,,,,,,,,,,,,,,,,,512,0.0003,0.05,0.05,8.0,True,True,False,False,none,mlp,0.001,0.005,0.0,0.0,0.0,0.02,0.0,0.99
